filename,xmin,ymin,xmax,ymax,class,width,height
2739831_4.jpg,284.68628669628777,109.02127659574468,312.07815207785114,224.96453900709218,Pedestrian,244.0,330.0
2739831_4.jpg,234.51590661765078,117.09693551570813,259.6010966569693,224.96453900709218,Pedestrian,244.0,330.0
2739831_4.jpg,312.07815207785114,113.6359426079067,326.4949191632152,226.9834603384032,Pedestrian,244.0,330.0
2739831_4.jpg,265.3677982115339,122.0,285.5512932493677,223.52246743060172,Pedestrian,244.0,330.0
2739831_4.jpg,0.6757863695937091,219.19622629584995,291.5072083879424,242.84635330091984,Road,244.0,330.0
282059-big.jpg,81.48788659111051,137.65907170222354,109.84793591293543,233.29862637362638,Pedestrian,258.0,460.0
282059-big.jpg,156.73654502181913,135.76895604395605,185.47472256473492,234.05469340230079,Pedestrian,258.0,460.0
282059-big.jpg,190.01233045622692,166.0107200538719,227.06948464954533,258.0,Pedestrian,258.0,460.0
282059-big.jpg,419.9178200379547,136.90302197802194,437.31196054254013,174.3271978021978,Pedestrian,258.0,460.0
282059-big.jpg,371.51664611590627,141.06126950442138,379.0793490145269,167.52280219780218,Pedestrian,258.0,460.0
282059-big.jpg,380.59186189889033,142.19533543848732,387.7764192668195,169.03490164620536,Pedestrian,258.0,460.0
282059-big.jpg,290.9741060419236,141.81731922862298,300.80561288629013,167.90083571213944,Non Pedestrian,258.0,460.0
282059-big.jpg,333.703270099607,142.19533543848732,343.1565967940814,170.16896758027133,Pedestrian,258.0,460.0
282059-big.jpg,345.42540073982735,144.0854510967548,354.87876205350267,168.27885192200378,Non Pedestrian,258.0,460.0
282059-big.jpg,227.44759556103577,173.19313186813187,460.00000000000017,258.0,Road,258.0,460.0
657310_original.jpg,55.48705302096178,288.45283018867923,757.9531442663379,525.8716981132075,Road,588.0,900.0
657310_original.jpg,89.88902589395808,166.7040150768352,150.55489310794928,327.94176221163764,Pedestrian,588.0,900.0
657310_original.jpg,54.377311960542535,170.40213957012824,93.58817405089205,325.7228942871094,Pedestrian,588.0,900.0
657310_original.jpg,164.6116019177231,177.7983546994767,210.480910370588,313.8889094514667,Pedestrian,588.0,900.0
657310_original.jpg,234.89521369981117,183.71534711729805,265.2281134401973,254.71912070220367,Pedestrian,588.0,900.0
657310_original.jpg,351.78791615289765,179.27761126824146,379.9014015056643,239.9266565862692,Pedestrian,588.0,900.0
657310_original.jpg,301.47967732496534,177.0587433437131,331.07279484721795,242.14552451079743,Pedestrian,588.0,900.0
657310_original.jpg,777.1887011357505,145.25494718731576,821.5783435525201,334.59836598522264,Pedestrian,588.0,900.0
657310_original.jpg,851.1713933415538,119.36816037735849,900.0,479.5644262925634,Pedestrian,588.0,900.0
657310_original.jpg,408.7546690765644,175.57948677494844,430.9494902849492,273.2096754541937,Pedestrian,588.0,900.0
657310_original.jpg,436.86808669611196,179.27761126824146,453.1443114933338,225.13419247033463,Non Pedestrian,588.0,900.0
657310_original.jpg,845.2527969303908,155.60967545419368,865.2281360179369,240.6662679420327,Pedestrian,588.0,900.0
74780-119713-21423-10rplui.cipk.jpg,268.76106312867023,148.53428639080508,282.88238545654616,188.9550976043052,Pedestrian,412.0,550.0
74780-119713-21423-10rplui.cipk.jpg,223.47553856027713,156.81325363267402,241.49237502301992,187.00709219858157,Pedestrian,412.0,550.0
74780-119713-21423-10rplui.cipk.jpg,156.7646193789296,150.96928200146832,166.9903829911474,190.90308071704624,Pedestrian,412.0,550.0
74780-119713-21423-10rplui.cipk.jpg,205.45874667832572,143.66431746246118,219.0930684407552,183.5981161780391,Non Pedestrian,412.0,550.0
74780-119713-21423-10rplui.cipk.jpg,178.67696997653914,149.9952792986065,190.36355696193093,187.49410469650374,Non Pedestrian,412.0,550.0
74780-119713-21423-10rplui.cipk.jpg,1.4608233731739708,198.2080452560533,550.0,353.56028368794335,Road,412.0,550.0
ad189c690d262ac2277b1d8de33d02707e6c48a1_824.jpg,312.5984588133863,275.84721464767034,353.9170162704224,422.2427784184652,Pedestrian,550.0,824.0
ad189c690d262ac2277b1d8de33d02707e6c48a1_824.jpg,164.93548094800016,275.84721464767034,215.0596178762716,430.3758652946205,Pedestrian,550.0,824.0
ad189c690d262ac2277b1d8de33d02707e6c48a1_824.jpg,52.494882981080465,267.71412777151505,83.6531135004046,392.4214495308077,Pedestrian,550.0,824.0
ad189c690d262ac2277b1d8de33d02707e6c48a1_824.jpg,212.3501849568434,259.58104089535976,238.08961165083613,386.32163437369127,Pedestrian,550.0,824.0
ad189c690d262ac2277b1d8de33d02707e6c48a1_824.jpg,122.26223803801248,284.65804842175044,150.03372391819514,386.9993812716161,Pedestrian,550.0,824.0
ad189c690d262ac2277b1d8de33d02707e6c48a1_824.jpg,91.10400751868835,283.3025236006365,120.23017885182259,394.45472124984656,Pedestrian,550.0,824.0
ad189c690d262ac2277b1d8de33d02707e6c48a1_824.jpg,246.2178483955957,271.10289328640357,276.02139346196833,389.71043091384416,Pedestrian,550.0,824.0
ad189c690d262ac2277b1d8de33d02707e6c48a1_824.jpg,425.03908778706847,269.06962156736483,445.35967964896736,335.48984139772085,Non Pedestrian,550.0,824.0
ad189c690d262ac2277b1d8de33d02707e6c48a1_824.jpg,2.3707460528090323,399.8767895090382,821.9679408138103,549.6611187947216,Road,550.0,824.0
architecture-buildings-city-1094559.jpg,442.6633785450062,427.98398611241475,482.94289397252624,590.7270545042818,Pedestrian,667.0,1000.0
architecture-buildings-city-1094559.jpg,546.2392108508017,436.2033204591649,580.7644882860667,605.5218789035423,Pedestrian,667.0,1000.0
architecture-buildings-city-1094559.jpg,489.5191122071517,434.5594385397412,524.8664451439196,600.5902707704555,Pedestrian,667.0,1000.0
architecture-buildings-city-1094559.jpg,577.47641679832,443.60073265879515,618.5779124682106,607.9876829700858,Pedestrian,667.0,1000.0
architecture-buildings-city-1094559.jpg,374.4348791759787,437.84720237858863,406.49406536586775,524.1503447076091,Pedestrian,667.0,1000.0
architecture-buildings-city-1094559.jpg,411.42624785661985,432.9155942455017,427.86683107274973,524.1503447076091,Pedestrian,667.0,1000.0
architecture-buildings-city-1094559.jpg,187.01194452739674,428.8059082595346,204.2745832450293,461.6832832717191,Non Pedestrian,667.0,1000.0
architecture-buildings-city-1094559.jpg,191.94412701814892,508.1226182750766,432.7990135635019,580.4528959771401,Road,667.0,1000.0
architecture-buildings-city-1094559.jpg,644.0608804234741,538.1232093345657,999.1780197576297,621.9605475970426,Road,667.0,1000.0
architecture-buildings-city-1094559.jpg,0.4110277507513872,449.35426293900184,131.11386375568358,546.3425813064998,Road,667.0,1000.0
crop_921_518.jpg,245.67572055350982,182.59453823691916,277.47350107138897,327.99804700884914,Pedestrian,518.0,921.0
crop_921_518.jpg,281.2589626853181,181.0799067982456,323.65598027127004,319.66762609649123,Pedestrian,518.0,921.0
crop_921_518.jpg,344.09741060419225,165.1763980263158,394.0653514180024,339.3576961316561,Pedestrian,518.0,921.0
crop_921_518.jpg,480.3736128236744,181.83720518413347,513.6856195753217,332.5419066579718,Pedestrian,518.0,921.0
crop_921_518.jpg,428.134401972873,171.9921875,478.8594559035672,339.3576961316561,Pedestrian,518.0,921.0
crop_921_518.jpg,565.9248304261233,173.5068189386736,600.750924784217,324.9687841315019,Pedestrian,518.0,921.0
crop_921_518.jpg,846.0480887792849,159.1179069385194,891.473489519112,318.1529946578177,Pedestrian,518.0,921.0
crop_921_518.jpg,656.7756319057779,172.7494858858878,684.0308723496744,335.57113486842104,Pedestrian,518.0,921.0
crop_921_518.jpg,769.5820206384623,165.93369641220363,815.7645344951738,337.84306469298247,Pedestrian,518.0,921.0
crop_921_518.jpg,266.11715088643217,145.48632799115097,295.64366136731996,187.89569627192986,Non Pedestrian,518.0,921.0
crop_921_518.jpg,400.1221177257533,156.0886787280702,427.37735816964965,278.0155908684982,Non Pedestrian,518.0,921.0
crop_921_518.jpg,614.3785450061653,162.1471698158666,659.0469019427693,326.48341557017545,Non Pedestrian,518.0,921.0
crop_921_518.jpg,742.3267801945659,121.25241564031235,784.7237977805179,167.44832785087718,Non Pedestrian,518.0,921.0
crop_921_518.jpg,719.6140798246522,163.6617665876422,755.1972872996299,306.0360471491228,Pedestrian,518.0,921.0
crop_921_518.jpg,684.7879161528978,160.632538377193,718.0999229045449,317.3956962719298,Pedestrian,518.0,921.0
crop_921_518.jpg,2.649826595433396,350.7173452544631,921.0,518.0,Road,518.0,921.0
download.jpg,54.57101288449717,97.45863234066795,74.97915108365369,164.18913929174974,Pedestrian,194.0,259.0
download.jpg,35.76799570516761,97.45863234066795,52.965870871170274,159.60283687943263,Pedestrian,194.0,259.0
download.jpg,97.22174329618376,85.53428595793163,114.87822146877986,161.20804482317988,Pedestrian,194.0,259.0
download.jpg,86.90301819658217,91.0378320572224,97.90965830282387,158.68559319245898,Pedestrian,194.0,259.0
download.jpg,119.23502350866717,99.06382978723404,135.7449836680297,161.20804482317985,Pedestrian,194.0,259.0
download.jpg,135.28638066143628,100.66903773098127,153.86008584071914,161.4373662421044,Pedestrian,194.0,259.0
download.jpg,232.28239659769127,110.52955432648355,240.995979683966,138.9645390070922,Pedestrian,194.0,259.0
download.jpg,243.289036703933,108.00709219858156,249.480271763694,140.3404255319149,Pedestrian,194.0,259.0
download.jpg,166.7011589668345,108.46572453924949,172.66308202654878,129.10402241158994,Non Pedestrian,194.0,259.0
download.jpg,179.08362908635638,110.30024340474013,185.504176146164,127.26950354609929,Non Pedestrian,194.0,259.0
download.jpg,157.52895188046645,136.2127659574468,252.9198467968945,160.29078014184395,Road,194.0,259.0
download_1.jpg,25.225651337685925,77.50432897497106,52.41184521544582,143.19814814814816,Pedestrian,159.0,318.0
download_1.jpg,15.030830129301211,73.31666666666666,26.794085369745112,122.25988453052662,Pedestrian,159.0,318.0
download_1.jpg,219.45006962974918,78.0277777777778,230.42910785416348,117.28703703703705,Pedestrian,159.0,318.0
download_1.jpg,247.1590788402628,81.16851851851851,259.7065510967363,121.7364237467448,Pedestrian,159.0,318.0
download_1.jpg,310.6806571386598,79.07469934534143,318.0,112.8376623083044,Non Pedestrian,159.0,318.0
download_1.jpg,280.8804105295353,77.76605337637443,287.15414665777206,95.8253126356337,Non Pedestrian,159.0,318.0
download_1.jpg,259.96794081381006,80.38333333333334,263.62763617688427,92.94629629629631,Non Pedestrian,159.0,318.0
download_1.jpg,289.50679770586083,83.78581045645255,296.3033372006493,103.41544008608221,Non Pedestrian,159.0,318.0
download_1.jpg,191.21825705268384,80.38333333333334,201.93588162762023,102.36851851851853,Pedestrian,159.0,318.0
download_1.jpg,177.36376441362899,81.16851851851851,186.2515413070284,95.30185185185186,Pedestrian,159.0,318.0
download_1.jpg,124.5598106901684,78.55123856155961,128.74230941979422,86.14136601200809,Non Pedestrian,159.0,318.0
download_1.jpg,155.66707768187425,78.81296296296297,160.37237977805182,87.18827559859665,Non Pedestrian,159.0,318.0
download_1.jpg,64.43650213916558,109.95864596896702,237.48706099842983,157.3314814814815,Road,159.0,318.0
download_2.jpg,97.09207085587092,86.25075920952692,119.24579399287626,154.48038194444445,Pedestrian,183.0,275.0
download_2.jpg,130.09659547253102,104.32482638888891,143.2079874925343,157.6433586968316,Pedestrian,183.0,275.0
download_2.jpg,152.02426369475376,89.41371527777778,163.5532402668869,153.80260416666667,Pedestrian,183.0,275.0
download_2.jpg,163.77928483353884,95.7396480984158,176.438567023977,156.51371527777778,Pedestrian,183.0,275.0
download_2.jpg,194.74929452089432,80.82853698730469,217.3551171393341,151.76927083333334,Pedestrian,183.0,275.0
download_2.jpg,175.98643649815045,74.05075920952692,189.32389378106697,105.22853698730471,Pedestrian,183.0,275.0
download_2.jpg,224.58899858994488,83.3137152777778,246.06453628634108,154.70631476508248,Pedestrian,183.0,275.0
download_2.jpg,250.3596521041249,88.28409254286024,269.80066452308586,153.80260416666667,Pedestrian,183.0,275.0
download_2.jpg,141.17346221509902,87.15445946587455,150.89395807644885,113.361870320638,Pedestrian,183.0,275.0
download_2.jpg,62.50514113947143,93.25445946587458,70.4171873344299,120.59149305555556,Non Pedestrian,183.0,275.0
download_2.jpg,91.66667011604356,94.61001502143013,95.50966575613151,120.59149305555556,Non Pedestrian,183.0,275.0
download_2.jpg,79.23346353664938,94.38409254286024,86.91944446869459,111.78038194444444,Non Pedestrian,183.0,275.0
download_2.jpg,1.4693828164134748,153.5766920301649,275.0,183.0,Road,183.0,275.0
f2e405bc81297745151ca66a7528128f.jpg,228.95603767893607,135.8307724708075,285.0596135112419,337.7118133630008,Pedestrian,431.0,650.0
f2e405bc81297745151ca66a7528128f.jpg,340.0945661100301,163.06869068642087,391.9235511713933,338.24590648948924,Pedestrian,431.0,650.0
f2e405bc81297745151ca66a7528128f.jpg,436.80641183723793,134.22854198753612,503.596415678464,335.04144552294645,Pedestrian,431.0,650.0
f2e405bc81297745151ca66a7528128f.jpg,289.8684914397253,162.00052888154096,340.0945661100301,330.7687983034268,Pedestrian,431.0,650.0
f2e405bc81297745151ca66a7528128f.jpg,54.23347294404092,162.00052888154096,125.2979941785556,346.7911031361406,Pedestrian,431.0,650.0
f2e405bc81297745151ca66a7528128f.jpg,3.4017793222326014,339.1475409836065,650.0000000000001,431.0,Road,431.0,650.0
images.jpg,88.85210721647915,58.704498723889074,117.74454799211357,158.91489361702128,Pedestrian,194.0,259.0
images.jpg,158.33153338387984,64.66666666666667,186.7653396626709,161.66666666666669,Pedestrian,194.0,259.0
images.jpg,201.2115548021132,61.685582695277866,226.43511904125043,157.3097066676363,Pedestrian,194.0,259.0
images.jpg,136.08894117134977,67.64776113523659,142.28017623111074,85.99290780141844,Pedestrian,194.0,259.0
images.jpg,128.5218760983086,69.02364766005928,131.96145113150914,83.47045617069759,Non Pedestrian,194.0,259.0
images.jpg,123.70647105182785,72.46336397211603,127.6046490916218,80.7186831210522,Non Pedestrian,194.0,259.0
images.jpg,119.34966901194052,87.82742666690909,155.80916436386616,167.399534184882,Road,194.0,259.0
images.jpg,5.614391413026282,95.16549163169049,86.10044718991873,165.56502581657247,Road,194.0,259.0
images.jpg,227.8109490545306,84.84634269552028,254.4103223134481,159.83215829835717,Road,194.0,259.0
JVXDsO2Lhd0Lp5tSSf1cu891SGXVeWQOymCffzMjrl2jt9TmS6enGdY75xeMXwdz4njC3RRnonGcTrutqNRHajGWJr25sv5q820.jpg,475.7780458383595,66.31203057939913,496.87981507746537,156.6654025884145,Pedestrian,461.0,820.0
JVXDsO2Lhd0Lp5tSSf1cu891SGXVeWQOymCffzMjrl2jt9TmS6enGdY75xeMXwdz4njC3RRnonGcTrutqNRHajGWJr25sv5q820.jpg,417.7483313621457,72.2476528969957,448.0820265379976,156.6654025884145,Pedestrian,461.0,820.0
JVXDsO2Lhd0Lp5tSSf1cu891SGXVeWQOymCffzMjrl2jt9TmS6enGdY75xeMXwdz4njC3RRnonGcTrutqNRHajGWJr25sv5q820.jpg,325.42822677925216,72.2476528969957,341.913972677454,144.13465442575608,Non Pedestrian,461.0,820.0
JVXDsO2Lhd0Lp5tSSf1cu891SGXVeWQOymCffzMjrl2jt9TmS6enGdY75xeMXwdz4njC3RRnonGcTrutqNRHajGWJr25sv5q820.jpg,1.6485776084467356,150.07027674335268,619.5336148362109,330.1174870437818,Road,461.0,820.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,111.17832241311912,137.8439716312057,157.69826332892416,344.07568272800313,Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,59.31127001087634,144.78961441364694,101.55350705122842,317.89599739237036,Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,12.25660081240768,154.94090649760363,63.05424560366565,336.5957446808511,Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,334.1532361074248,183.79197032739086,349.65986676124567,230.80851063829792,Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,412.22116661353516,185.39480720682351,423.9848461517379,231.8770767103696,Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,372.65249755498763,184.86053639946255,389.22853581979325,235.61702127659572,Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,356.0764103358394,186.46337327889518,366.2359539803937,230.2742398309369,Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,427.1931179390348,190.20331784512132,437.8873409119103,232.9456427824413,Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,436.8179333009255,207.83452351888025,452.3245639547464,228.67140295150432,Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,396.1798076770506,184.32624113475183,407.94348721525336,218.5201108675477,Non Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,389.80502215657316,182.4562810803136,397.8257016248154,212.91018178953345,Non Pedestrian,452.0,543.0
ludi-stoyat-okolo-peshehodnogo-perehoda-zhdut-kogda-0006693143-preview.jpg,165.184238991674,228.1371321441434,531.461951026184,372.92674655779035,Road,452.0,543.0
photo_2020-02-19_20-22-38.jpg,2.8371098836263022,449.3380764359278,636.0000000000001,817.245922764988,Road,830.0,636.0
photo_2020-02-19_20-22-38.jpg,276.6704881456164,354.17260677256485,304.15190972222223,447.3758865248226,Pedestrian,830.0,636.0
photo_2020-02-19_20-22-38.jpg,192.26302083333331,351.22934436121733,221.70746527777783,441.4893617021276,Pedestrian,830.0,636.0
photo_2020-02-19_20-22-38.jpg,326.7260437011719,342.3995571271748,350.28159925672736,442.47047911299035,Pedestrian,830.0,636.0
photo_2020-02-19_20-22-38.jpg,617.2445322672527,334.55084239337464,636.0000000000001,438.5460992907801,Non Pedestrian,830.0,636.0
photo_2020-02-19_20-22-38.jpg,516.1519097222223,344.3617021276596,551.4852430555558,442.47047911299035,Non Pedestrian,830.0,636.0
photo_2020-02-19_20-22-38.jpg,474.92968750000006,345.34281953852235,497.50382147894965,421.86764223355766,Non Pedestrian,830.0,636.0
photo_2020-02-19_20-22-38.jpg,403.28159925672753,343.3806296274172,435.6704881456164,431.6785019678426,Non Pedestrian,830.0,636.0
photo_2020-02-19_20-22-38.jpg,358.1334211561416,336.51303230447974,394.44826592339416,436.5839542902953,Pedestrian,830.0,636.0
photo_2020-02-19_20-22-43.jpg,248.1324800531915,459.9527648492909,281.4184397163121,588.5579427083334,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-43.jpg,556.784962322695,502.3168079565603,590.0709219858156,638.4870207225177,Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-43.jpg,596.1229776152483,490.21276595744683,638.4870899822695,640.0,Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-43.jpg,311.67857934397165,476.5957446808511,338.9126218971632,612.7659574468087,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-43.jpg,774.6573027482269,520.4728363253546,797.35233820922,636.9740414450355,Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-43.jpg,724.7282247340427,491.7258144946809,762.5531914893618,611.2529781693263,Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-43.jpg,661.1821254432624,490.21276595744683,686.9031194592199,623.3570201684397,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-43.jpg,21.18205618351064,470.5437583111702,68.08510638297872,611.2529781693263,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-43.jpg,7.565034906914893,633.9480136303192,960.0,1280.0,Road,1280.0,960.0
photo_2020-02-19_20-22-44.jpg,172.48226950354615,376.7375886524823,239.05439660904256,518.9598570478724,Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-44.jpg,397.9197140957447,387.32865137411346,431.20567375886526,520.4728363253547,Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-44.jpg,293.5225509751773,378.2506371897163,347.99063608156035,526.5248226950355,Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-44.jpg,33.28609818262412,366.14659519060285,71.11113419769505,491.7258144946809,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-44.jpg,447.84879210992915,384.3026235593972,470.543827570922,509.8818428634752,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-44.jpg,627.8960272606382,382.7896442819149,662.6950354609929,493.23879377216315,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-44.jpg,580.9929078014185,373.7116300975178,623.3570201684397,500.80382867907804,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-44.jpg,546.1938996010639,367.6595744680851,584.0190048758866,475.08276540336885,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-22-44.jpg,1.5130485372340428,537.1158854166667,960.0,1280.0,Road,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,193.66432568705682,402.4586519281915,260.23645279255317,535.6028368794326,Pedestrian,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,410.02368683510633,402.4586519281915,437.2577293882979,538.6288646941489,Pedestrian,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,314.7045378989362,402.4586519281915,367.6595744680851,518.9598570478723,Pedestrian,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,59.007092198581574,378.2506371897163,104.39716312056738,521.9858156028369,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,0.0,382.7896442819149,28.74709109042553,520.4728363253547,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,611.253047429078,396.4066655585106,656.6431183510639,511.3948221409575,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,574.9409906914894,408.5106382978724,609.739998891844,521.985815602837,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,546.1938996010639,388.84163065159584,570.4019835992908,500.80382867907804,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,440.28368794326246,406.24113475177313,481.1347517730497,533.3333333333334,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-23-56.jpg,6.052055629432624,546.1938996010639,960.0,1280.0,Road,1280.0,960.0
photo_2020-02-19_20-24-00.jpg,13.617021276595748,640.0,950.1655308067377,1236.122977615248,Road,1280.0,960.0
photo_2020-02-19_20-24-00.jpg,550.7329066932624,479.62177249556737,600.6619847074468,633.9480136303192,Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-00.jpg,347.9906360815603,475.0827654033689,384.30269281914894,556.7848930629433,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-00.jpg,307.13957225177313,473.56978612588654,340.42553191489367,561.3239001551418,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-00.jpg,880.5673758865248,475.0827654033689,913.853474069149,559.8109208776597,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-03.jpg,293.5225509751773,422.12765957446817,338.9126218971632,552.2458859707447,Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-03.jpg,499.29078014184404,414.562693927305,537.1158854166666,550.7329066932625,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-03.jpg,399.4326241134752,420.6146802969858,437.2577293882979,544.6808510638298,Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-03.jpg,594.6099290780143,428.17971520390086,647.5651041666667,556.7848930629433,Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-03.jpg,703.5460992907801,441.7967364804965,744.3971631205674,546.1938996010639,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-03.jpg,668.7470910904257,413.04964539007096,695.981133643617,531.0638297872341,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-03.jpg,3.026027814716312,562.8368794326242,960.0,1280.0,Road,1280.0,960.0
photo_2020-02-19_20-24-07.jpg,219.385388962766,411.53666611258865,267.8014184397163,561.3239001551419,Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-07.jpg,355.55560172872345,413.04964539007096,393.3807070035462,559.8109208776597,Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-07.jpg,567.3758865248228,425.15368738918437,614.2790059840426,561.3239001551419,Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-07.jpg,461.46581338652487,413.04964539007096,493.2388630319149,555.2719137854609,Non Pedestrian,1280.0,960.0
photo_2020-02-19_20-24-07.jpg,700.5201407358156,428.17971520390086,736.8321974734042,546.1938996010639,Non Pedestrian,1280.0,960.0
